latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-14.226,131.622,316.5,1.6,1.2,2015-08-05, 0150,T,50,5.0,304.8,18
-14.526,132.714,328.9,1.9,1.4,2015-08-05, 0150,T,82,5.0,303.7,67.3
-14.528,132.732,315.6,2,1.4,2015-08-05, 0150,T,64,5.0,304.3,21.9
-14.529,132.708,320.4,1.9,1.4,2015-08-05, 0150,T,73,5.0,303,37.3
-14.531,132.726,321.8,2,1.4,2015-08-05, 0150,T,74,5.0,303.6,40.2
-14.224,130.18,321.6,1.3,1.1,2015-08-05, 0150,T,74,5.0,304,21.1
-14.225,130.192,316.2,1.3,1.1,2015-08-05, 0150,T,58,5.0,303.1,13.4
-14.449,129.507,352.4,1.2,1.1,2015-08-05, 0150,T,96,5.0,302.2,93.8
-14.45,129.518,332.7,1.2,1.1,2015-08-05, 0150,T,85,5.0,304.8,43.3
-15.008,133.671,313.5,2.3,1.5,2015-08-05, 0150,T,46,5.0,302,24.8
-15.01,133.692,315.2,2.3,1.5,2015-08-05, 0150,T,50,5.0,304.3,29.9
-15.006,133.688,320.1,2.3,1.5,2015-08-05, 0150,T,67,5.0,304.1,48.3
-14.12,126.754,321.2,1,1,2015-08-05, 0150,T,74,5.0,305.6,12
-15.193,133.702,320.1,2.4,1.5,2015-08-05, 0150,T,70,5.0,303,50.4
-15.189,133.698,315.3,2.4,1.5,2015-08-05, 0150,T,50,5.0,302.2,32
-14.314,126.693,327.7,1,1,2015-08-05, 0150,T,75,5.0,305.6,20.3
-14.315,126.703,322.4,1,1,2015-08-05, 0150,T,52,5.0,302.7,14.4
-14.331,126.691,325.4,1,1,2015-08-05, 0150,T,70,5.0,305.2,16.8
-14.333,126.7,327.1,1,1,2015-08-05, 0150,T,72,5.0,303,20.6
-14.34,126.689,326.6,1,1,2015-08-05, 0150,T,80,5.0,303.9,18.7
-14.358,126.68,317.9,1,1,2015-08-05, 0150,T,28,5.0,306.1,8.9
-14.907,130.104,324.8,1.3,1.1,2015-08-05, 0150,T,71,5.0,305.2,24.4
-14.908,130.116,326.3,1.3,1.1,2015-08-05, 0150,T,76,5.0,303.9,27.6
-15.501,134.65,321.5,2.8,1.6,2015-08-05, 0150,T,73,5.0,304.7,63.6
-15.504,134.677,320.1,2.8,1.6,2015-08-05, 0150,T,66,5.0,302.8,60.4
-15.326,133.077,316.2,2.1,1.4,2015-08-05, 0150,T,30,5.0,299.9,37.1
-15.328,133.097,323.1,2.1,1.4,2015-08-05, 0150,T,69,5.0,302,59.8
-15.335,133.157,317.9,2.2,1.4,2015-08-05, 0150,T,53,5.0,302.5,37.8
-15.503,134.645,315.7,2.8,1.6,2015-08-05, 0150,T,41,5.0,305.2,32.5
-15.506,134.671,326,2.8,1.6,2015-08-05, 0150,T,79,5.0,303.5,93.8
-15.339,133.076,342.7,2.1,1.4,2015-08-05, 0150,T,90,5.0,301.1,151.8
-15.341,133.095,340.6,2.1,1.4,2015-08-05, 0150,T,79,5.0,305.9,135.1
-15.52,134.669,331.6,2.8,1.6,2015-08-05, 0150,T,84,5.0,304.8,127.3
-15.354,133.094,366.3,2.1,1.4,2015-08-05, 0150,T,100,5.0,305.1,323.5
-15.367,133.092,355.9,2.1,1.4,2015-08-05, 0150,T,98,5.0,301.7,241.8
-15.369,133.112,357.9,2.1,1.4,2015-08-05, 0150,T,99,5.0,308,251.6
-15.382,133.111,350.7,2.1,1.4,2015-08-05, 0150,T,95,5.0,302.4,199.2
-15.384,133.131,360.1,2.2,1.4,2015-08-05, 0150,T,100,5.0,307.6,270.7
-15.387,133.151,318.1,2.2,1.4,2015-08-05, 0150,T,67,5.0,304.7,30.7
-15.397,133.129,349.1,2.2,1.4,2015-08-05, 0150,T,95,5.0,303.5,187.1
-15.4,133.149,332.5,2.2,1.4,2015-08-05, 0150,T,85,5.0,303.9,89.6
-15.381,133.104,342.4,2.1,1.4,2015-08-05, 0150,T,91,5.0,300.4,151.2
-15.383,133.124,354.1,2.2,1.4,2015-08-05, 0150,T,97,5.0,307.1,222.4
-15.386,133.144,325.5,2.2,1.4,2015-08-05, 0150,T,79,5.0,305,55.6
-15.021,130.052,326.1,1.3,1.1,2015-08-05, 0150,T,79,5.0,307.3,23.4
-15.396,133.122,342.1,2.2,1.4,2015-08-05, 0150,T,91,5.0,302.7,146.5
-15.398,133.142,345.7,2.2,1.4,2015-08-05, 0150,T,93,5.0,304.4,165.4
-14.946,129.333,312.2,1.2,1.1,2015-08-05, 0150,T,49,5.0,301.7,12.2
-15.468,128.907,334.3,1.1,1.1,2015-08-05, 0150,T,86,5.0,309.3,35.6
-15.469,128.917,333.9,1.1,1.1,2015-08-05, 0150,T,86,5.0,309.5,34.4
37.977,140.782,321.6,1.1,1,2015-08-05, 0140,T,51,5.0,303.1,12.6
38.056,139.756,318.7,1,1,2015-08-05, 0140,T,61,5.0,304.6,12.5
37.916,139.22,323.6,1,1,2015-08-05, 0140,T,41,5.0,306.2,13.9
37.663,140.603,313.8,1,1,2015-08-05, 0140,T,53,5.0,294.6,9.3
37.831,139.229,320.7,1,1,2015-08-05, 0140,T,60,5.0,304.3,10.8
37.737,139.178,323.2,1,1,2015-08-05, 0140,T,33,5.0,305.7,12.3
37.676,139.459,317.2,1,1,2015-08-05, 0140,T,63,5.0,303,10.9
37.478,138.996,318.3,1,1,2015-08-05, 0140,T,34,5.0,302.2,9.9
37.202,139.774,316.8,1,1,2015-08-05, 0140,T,63,5.0,303,11.5
37.03,140.389,319,1,1,2015-08-05, 0140,T,54,5.0,303.5,11.9
37.233,138.966,320.6,1,1,2015-08-05, 0140,T,44,5.0,303.3,10.5
36.974,140.047,323.1,1,1,2015-08-05, 0140,T,23,5.0,304.9,11.8
37.383,136.903,316.3,1.1,1,2015-08-05, 0140,T,49,5.0,302.3,9.8
37.303,137.154,314.1,1,1,2015-08-05, 0140,T,52,5.0,300,8.4
36.806,139.935,320.6,1,1,2015-08-05, 0140,T,25,5.0,304.6,11.7
36.822,139.717,314,1,1,2015-08-05, 0140,T,52,5.0,301.5,9
37.042,136.974,321.6,1.1,1,2015-08-05, 0140,T,42,5.0,303,11.4
36.954,137.561,318.6,1,1,2015-08-05, 0140,T,39,5.0,300.9,9.9
36.539,139.806,322.2,1,1,2015-08-05, 0140,T,54,5.0,304.3,10.3
36.621,138.602,315.5,1,1,2015-08-05, 0140,T,64,5.0,301.7,11.7
36.57,138.823,316.5,1,1,2015-08-05, 0140,T,66,5.0,302.5,10.9
36.216,140.265,323.5,1.1,1,2015-08-05, 0140,T,47,5.0,305.2,10.7
35.933,140.682,330.3,1.1,1,2015-08-05, 0140,T,0,5.0,303.8,17.1
35.956,139.033,316,1,1,2015-08-05, 0140,T,36,5.0,302.4,9.5
35.981,137.994,320.8,1,1,2015-08-05, 0140,T,36,5.0,306.2,14.8
35.336,138.793,319.2,1,1,2015-08-05, 0140,T,0,5.0,307.9,17
35.684,135.022,316.6,1.2,1.1,2015-08-05, 0140,T,35,5.0,301.9,11.7
35.683,135.036,317.2,1.2,1.1,2015-08-05, 0140,T,59,5.0,301.7,12.4
35.505,136.224,320.2,1.1,1,2015-08-05, 0140,T,37,5.0,304.8,14.1
35.567,135.156,316.8,1.2,1.1,2015-08-05, 0140,T,44,5.0,302,11.2
35.531,135.203,316.1,1.2,1.1,2015-08-05, 0140,T,60,5.0,301.9,11.1
35.3,135.248,318.6,1.2,1.1,2015-08-05, 0140,T,23,5.0,303.4,13.2
35.298,135.261,319.8,1.2,1.1,2015-08-05, 0140,T,46,5.0,304,15.1
35.429,133.142,317.3,1.5,1.2,2015-08-05, 0140,T,47,5.0,301.5,17
35.652,128.419,315.6,3,1.7,2015-08-05, 0140,T,21,5.0,300.8,45.3
34.991,135.594,315.9,1.1,1.1,2015-08-05, 0140,T,65,5.0,303.3,11.8
35.653,128.411,315.3,3,1.7,2015-08-05, 0140,T,46,5.0,300.7,44
34.465,133.431,325.5,1.4,1.2,2015-08-05, 0140,T,71,5.0,301.3,20.8
34.408,131.404,316.3,1.9,1.3,2015-08-05, 0140,T,57,5.0,299.9,28.6
34.231,132.623,319.6,1.6,1.2,2015-08-05, 0140,T,20,5.0,303,21.6
34.027,133.803,314.7,1.3,1.1,2015-08-05, 0140,T,58,5.0,301.3,13.2
34.026,133.818,314,1.3,1.1,2015-08-05, 0140,T,43,5.0,300.7,11.9
33.965,132.11,318.1,1.7,1.3,2015-08-05, 0140,T,51,5.0,301.5,23.3
31.583,130.7,316,1.9,1.3,2015-08-05, 0140,T,0,5.0,300.6,20.8
-27.82,-62.168,308.5,1.8,1.3,2015-08-05, 0230,T,61,5.0,286.9,38
-27.825,-62.154,312.7,1.8,1.3,2015-08-05, 0230,T,79,5.0,287.5,46.2
-27.125,-61.887,319.8,1.7,1.3,2015-08-05, 0230,T,99,5.0,288.1,59.5
-25.417,-63.422,311.3,2.1,1.4,2015-08-05, 0230,T,75,5.0,289.4,44.7
-25.419,-63.443,326.4,2.1,1.4,2015-08-05, 0230,T,100,5.0,290.1,96.9
-25.417,-63.428,325.1,2.1,1.4,2015-08-05, 0230,T,100,5.0,290.1,90.2
-25.419,-63.448,319.1,2.1,1.4,2015-08-05, 0230,T,97,5.0,289.4,68.9
-25.222,-63.152,311.5,2,1.4,2015-08-05, 0230,T,75,5.0,288.4,46.7
-23.697,-56.126,349,1,1,2015-08-05, 0230,T,100,5.0,296,75.6
-23.699,-56.136,331.6,1,1,2015-08-05, 0230,T,100,5.0,293.2,42.6
-23.688,-56.127,326.9,1,1,2015-08-05, 0230,T,100,5.0,290.3,35.7
-23.689,-56.137,309.2,1,1,2015-08-05, 0230,T,65,5.0,288.9,14.6
-23.721,-57.234,306.4,1,1,2015-08-05, 0230,T,45,5.0,291.8,10.6
-23.712,-57.236,313.8,1,1,2015-08-05, 0230,T,83,5.0,291.1,17.5
-23.713,-57.246,305.3,1,1,2015-08-05, 0230,T,25,5.0,290.8,9.3
-20.51,-58.05,309.9,1,1,2015-08-05, 0230,T,68,5.0,292.8,12.6
-20.511,-58.06,320.5,1,1,2015-08-05, 0230,T,100,5.0,293.7,24
-20.501,-58.052,307.5,1,1,2015-08-05, 0230,T,54,5.0,292.5,10.4
-20.44,-58.732,305.4,1,1,2015-08-05, 0230,T,30,5.0,293.5,8.1
-20.421,-58.725,316.1,1,1,2015-08-05, 0230,T,90,5.0,294.2,18.5
-20.412,-58.727,357.1,1,1,2015-08-05, 0230,T,100,5.0,296.9,91.9
-20.413,-58.737,335.5,1,1,2015-08-05, 0230,T,100,5.0,294.7,45.8
-20.266,-59.001,313.1,1,1,2015-08-05, 0230,T,81,5.0,294.7,15.7
-20.267,-59.011,310,1,1,2015-08-05, 0230,T,61,5.0,294.7,12.3
-20.255,-58.993,324.2,1,1,2015-08-05, 0230,T,100,5.0,294.7,28.4
-20.257,-59.002,324.1,1,1,2015-08-05, 0230,T,100,5.0,295.1,28.4
-19.906,-57.121,309.1,1,1,2015-08-05, 0230,T,65,5.0,293.5,12.2
-20.271,-60.827,305.3,1.2,1.1,2015-08-05, 0230,T,26,5.0,290.9,14
-19.963,-58.74,316,1,1,2015-08-05, 0230,T,90,5.0,289.7,21.8
-19.965,-58.749,320.2,1,1,2015-08-05, 0230,T,100,5.0,288.7,27
-19.641,-59.271,311.6,1,1,2015-08-05, 0230,T,75,5.0,294.3,14
-18.132,-51.775,312.6,2.2,1.4,2015-08-05, 0230,T,79,5.0,287.7,62.8
8.53,-64.074,311.5,1,1,2015-08-05, 0240,T,75,5.0,292.5,12.6
8.687,-63.159,308.3,1,1,2015-08-05, 0240,T,60,5.0,294.4,9.4
8.558,-64.133,310.3,1,1,2015-08-05, 0240,T,70,5.0,292.6,11.6
9.384,-64.546,311.1,1,1,2015-08-05, 0240,T,73,5.0,295.3,11
9.619,-63.663,307.8,1,1,2015-08-05, 0240,T,56,5.0,293.7,9.4
9.618,-63.672,315.7,1,1,2015-08-05, 0240,T,89,5.0,294,17.2
9.642,-63.563,339.8,1,1,2015-08-05, 0240,T,100,5.0,294.9,51.6
9.641,-63.572,325.2,1,1,2015-08-05, 0240,T,100,5.0,294.9,27.8
9.624,-63.691,347.8,1,1,2015-08-05, 0240,T,100,5.0,295.4,68
9.623,-63.701,326.6,1,1,2015-08-05, 0240,T,100,5.0,294.3,30.2
9.62,-63.719,335.2,1,1,2015-08-05, 0240,T,100,5.0,294.9,43
9.619,-63.728,359.1,1,1,2015-08-05, 0240,T,100,5.0,296.7,94.8
9.618,-63.737,306,1,1,2015-08-05, 0240,T,40,5.0,293.5,6.7
9.656,-63.527,311.1,1,1,2015-08-05, 0240,T,74,5.0,294.3,11.7
9.655,-63.536,335.5,1,1,2015-08-05, 0240,T,100,5.0,295.1,44.3
9.651,-63.564,328,1,1,2015-08-05, 0240,T,100,5.0,295,31.7
9.65,-63.573,326.3,1,1,2015-08-05, 0240,T,100,5.0,294.5,29.3
9.629,-63.72,320.3,1,1,2015-08-05, 0240,T,100,5.0,294.1,21.6
9.622,-63.775,306.6,1,1,2015-08-05, 0240,T,47,5.0,293.1,8.3
9.672,-63.482,310,1,1,2015-08-05, 0240,T,69,5.0,294.1,11
9.669,-63.501,310,1,1,2015-08-05, 0240,T,69,5.0,293.9,10.5
9.653,-63.621,371.7,1,1,2015-08-05, 0240,T,100,5.0,297.8,134.5
9.651,-63.63,388.7,1,1,2015-08-05, 0240,T,100,5.0,297.7,204.3
9.702,-63.531,327.4,1,1,2015-08-05, 0240,T,100,5.0,294.1,32.4
9.738,-63.47,336.3,1,1,2015-08-05, 0240,T,100,5.0,294.9,45.9
9.737,-63.479,331.2,1,1,2015-08-05, 0240,T,100,5.0,294.5,37.5
9.776,-63.266,310.4,1,1,2015-08-05, 0240,T,71,5.0,293.6,11.9
9.775,-63.275,305.4,1,1,2015-08-05, 0240,T,29,5.0,293.3,7
9.857,-63.341,305.1,1,1,2015-08-05, 0240,T,20,5.0,293,7.1
10.058,-64.852,306,1,1,2015-08-05, 0240,T,40,5.0,294.9,5.9
10.057,-64.861,314.6,1,1,2015-08-05, 0240,T,86,5.0,295.4,14.3
40.243,-6.756,305.4,1.6,1.2,2015-08-05, 0205,A,29,5.0,285.4,25.3
40.241,-6.74,328.1,1.6,1.2,2015-08-05, 0205,A,100,5.0,286.6,76.4
31.865,6.171,307.1,2.9,1.6,2015-08-05, 0205,A,52,5.0,296.9,41.8
31.849,6.042,319.5,2.8,1.6,2015-08-05, 0205,A,98,5.0,297.6,96.7
31.843,6.07,308.2,2.8,1.6,2015-08-05, 0205,A,59,5.0,297.1,44
31.809,6.154,309.4,2.9,1.6,2015-08-05, 0205,A,66,5.0,296.7,52
31.862,6.038,310.5,2.8,1.6,2015-08-05, 0205,A,71,5.0,296.8,51.5
31.855,6.067,311.4,2.8,1.6,2015-08-05, 0205,A,75,5.0,297.1,56.6
31.808,6.146,308.8,2.9,1.6,2015-08-05, 0205,A,63,5.0,296.7,49
31.671,6.068,320.8,2.9,1.6,2015-08-05, 0205,A,100,5.0,298.3,102.7
31.701,5.802,308.4,2.8,1.6,2015-08-05, 0205,A,61,5.0,292.8,50.7
31.694,5.83,309,2.8,1.6,2015-08-05, 0205,A,64,5.0,290.4,52.2
31.67,6.06,324.6,2.9,1.6,2015-08-05, 0205,A,100,5.0,298.3,125.2
31.595,5.971,307.5,2.8,1.6,2015-08-05, 0205,A,54,5.0,295.2,46.1
30.469,6.488,323.3,3.3,1.7,2015-08-05, 0205,A,100,5.0,299.5,141.9
32.692,119.231,316.9,1.8,1.3,2015-08-05, 0320,T,67,5.0,301.9,22.2
32.68,118.946,320.7,1.8,1.3,2015-08-05, 0320,T,38,5.0,303.6,26.6
31.796,116.434,320.9,1.3,1.1,2015-08-05, 0320,T,44,5.0,303.3,15.8
31.676,116.469,317.7,1.3,1.1,2015-08-05, 0320,T,35,5.0,300.7,10.5
30.311,119.785,317.7,2.3,1.5,2015-08-05, 0320,T,68,5.0,300.9,27.6
30.314,119.781,318.3,2.3,1.5,2015-08-05, 0320,T,46,5.0,301.2,29.4
30.261,119.839,318.3,2.3,1.5,2015-08-05, 0320,T,62,5.0,301,30.2
30.701,114.518,314.6,1.1,1,2015-08-05, 0320,T,42,5.0,288.7,8.4
30.399,114.869,327.7,1.1,1.1,2015-08-05, 0320,T,68,5.0,301.5,18.6
30.395,114.862,327.8,1.1,1.1,2015-08-05, 0320,T,50,5.0,302.1,22
30.386,114.8,323.4,1.1,1.1,2015-08-05, 0320,T,33,5.0,299.2,14.7
30.19,115.413,323.3,1.2,1.1,2015-08-05, 0320,T,69,5.0,301.1,18.4
30.188,115.425,321,1.2,1.1,2015-08-05, 0320,T,64,5.0,300.8,14.2
30.162,115.227,322.9,1.2,1.1,2015-08-05, 0320,T,50,5.0,298.6,16.7
30.15,115.042,323.9,1.2,1.1,2015-08-05, 0320,T,43,5.0,302,14.2
29.98,114.721,318.7,1.1,1.1,2015-08-05, 0320,T,32,5.0,298.3,12
30.349,112.275,320.9,1,1,2015-08-05, 0320,T,26,5.0,300.2,8.9
29.721,115.857,320.7,1.3,1.1,2015-08-05, 0320,T,0,5.0,303.6,16.5
29.719,115.87,322.3,1.3,1.1,2015-08-05, 0320,T,0,5.0,302.9,19.1
30.148,112.197,323.3,1,1,2015-08-05, 0320,T,76,5.0,302.7,16.4
28.982,116.923,319.9,1.6,1.2,2015-08-05, 0320,T,72,5.0,305.8,18.2
29.158,114.706,321.6,1.2,1.1,2015-08-05, 0320,T,74,5.0,300.8,15.4
29.037,114.618,317.4,1.2,1.1,2015-08-05, 0320,T,34,5.0,300.3,11
28.86,115.355,319.4,1.3,1.1,2015-08-05, 0320,T,53,5.0,303.4,13.7
28.818,115.366,319.3,1.3,1.1,2015-08-05, 0320,T,71,5.0,303.9,14
28.815,115.379,319,1.3,1.1,2015-08-05, 0320,T,70,5.0,303.9,13.5
28.64,115.731,324,1.3,1.2,2015-08-05, 0320,T,48,5.0,306.8,17.6
28.334,117.223,323.5,1.7,1.3,2015-08-05, 0320,T,63,5.0,307.3,25.1
28.47,115.405,322.8,1.3,1.1,2015-08-05, 0320,T,39,5.0,306,16.4
28.468,115.418,322.6,1.3,1.1,2015-08-05, 0320,T,33,5.0,306.1,16.5
28.622,114.468,331.8,1.2,1.1,2015-08-05, 0320,T,84,5.0,302,36.7
28.777,113.249,319.1,1,1,2015-08-05, 0320,T,59,5.0,302.2,10.2
28.184,116.597,323.5,1.6,1.2,2015-08-05, 0320,T,76,5.0,306.7,28.3
28.401,114.854,325,1.2,1.1,2015-08-05, 0320,T,67,5.0,300.1,22.6
28.655,112.91,326.6,1,1,2015-08-05, 0320,T,54,5.0,303.4,15.2
28.644,112.919,323.2,1,1,2015-08-05, 0320,T,48,5.0,302.8,11.3
28.479,113.718,312.2,1.1,1,2015-08-05, 0320,T,53,5.0,298.1,7.4
28.034,116.282,321.8,1.5,1.2,2015-08-05, 0320,T,55,5.0,306,20.4
28.26,114.957,321.4,1.2,1.1,2015-08-05, 0320,T,46,5.0,302.2,14.9
28.249,114.834,320.3,1.2,1.1,2015-08-05, 0320,T,54,5.0,301.4,14.2
28.238,114.844,319.8,1.2,1.1,2015-08-05, 0320,T,33,5.0,300.7,12.7
28.213,114.75,342.4,1.2,1.1,2015-08-05, 0320,T,91,5.0,301.8,60.4
28.326,114.025,312.5,1.1,1.1,2015-08-05, 0320,T,54,5.0,296.8,8.5
28.42,112.991,317.7,1,1,2015-08-05, 0320,T,68,5.0,302.2,10.4
28.446,112.47,323.4,1,1,2015-08-05, 0320,T,51,5.0,302.5,13.9
28.313,113.082,322.7,1,1,2015-08-05, 0320,T,60,5.0,304.3,12.5
28.222,113.374,324.6,1.1,1,2015-08-05, 0320,T,34,5.0,304.1,14.4
28.246,113.16,324.2,1.1,1,2015-08-05, 0320,T,43,5.0,304.6,12.7
28.244,113.17,324.9,1.1,1,2015-08-05, 0320,T,36,5.0,304.9,13.1
28.223,113.308,327.5,1.1,1,2015-08-05, 0320,T,73,5.0,303.6,18.7
28.221,113.319,327.3,1.1,1,2015-08-05, 0320,T,74,5.0,304.3,18.6
28.219,113.329,328.8,1.1,1,2015-08-05, 0320,T,82,5.0,304.5,22.3
28.23,113.2,324,1.1,1,2015-08-05, 0320,T,77,5.0,304.7,13.8
28.215,113.296,323.7,1.1,1,2015-08-05, 0320,T,77,5.0,303.4,13.6
28.213,113.306,332.8,1.1,1,2015-08-05, 0320,T,85,5.0,305.8,27
28.212,113.317,331,1.1,1,2015-08-05, 0320,T,84,5.0,304.7,24.1
28.233,113.125,332.4,1,1,2015-08-05, 0320,T,62,5.0,306.6,18.6
28.231,113.135,330.3,1,1,2015-08-05, 0320,T,33,5.0,306.4,17.2
28.175,113.14,325.8,1.1,1,2015-08-05, 0320,T,76,5.0,304.7,15.6
28.149,113.189,321.8,1.1,1,2015-08-05, 0320,T,74,5.0,302.6,12
27.792,115.341,318.7,1.3,1.1,2015-08-05, 0320,T,70,5.0,303.6,14.3
27.788,114.882,329.2,1.3,1.1,2015-08-05, 0320,T,40,5.0,305.8,20.6
28.08,113.039,330,1,1,2015-08-05, 0320,T,48,5.0,306.7,16.4
27.756,114.953,318.9,1.3,1.1,2015-08-05, 0320,T,57,5.0,303.1,12.7
27.805,114.544,321.8,1.2,1.1,2015-08-05, 0320,T,74,5.0,301.3,15.7
28.023,112.984,328.6,1,1,2015-08-05, 0320,T,45,5.0,304.6,17.8
27.817,113.066,321.2,1.1,1,2015-08-05, 0320,T,39,5.0,298.3,8.8
27.816,113.076,326.9,1.1,1,2015-08-05, 0320,T,80,5.0,301.7,16.1
27.808,113.129,324.6,1.1,1,2015-08-05, 0320,T,62,5.0,304.9,12.6
27.826,112.895,322.6,1,1,2015-08-05, 0320,T,75,5.0,287.3,20.3
27.777,113.145,324.2,1.1,1,2015-08-05, 0320,T,56,5.0,304.5,13.3
27.775,113.155,321.5,1.1,1,2015-08-05, 0320,T,40,5.0,303.3,10.2
27.622,113.595,317.2,1.1,1,2015-08-05, 0320,T,67,5.0,300.5,10
27.288,115.448,321.3,1.4,1.2,2015-08-05, 0320,T,65,5.0,303.8,17.3
27.41,114.686,323.3,1.2,1.1,2015-08-05, 0320,T,71,5.0,305,19.7
27.4,114.684,320.7,1.2,1.1,2015-08-05, 0320,T,39,5.0,303.9,14.2
26.775,117.528,314.9,1.9,1.3,2015-08-05, 0320,T,62,5.0,298.1,24.9
26.771,117.52,314,1.9,1.3,2015-08-05, 0320,T,29,5.0,298.1,20.7
26.956,114.928,321.6,1.3,1.1,2015-08-05, 0320,T,54,5.0,304.3,15.1
26.958,114.923,321.5,1.3,1.1,2015-08-05, 0320,T,42,5.0,304.5,15.1
27.031,114.313,321.2,1.2,1.1,2015-08-05, 0320,T,59,5.0,304.4,14.2
27.021,114.311,325.9,1.2,1.1,2015-08-05, 0320,T,77,5.0,303.4,21.4
26.922,114.053,312.4,1.2,1.1,2015-08-05, 0320,T,51,5.0,298.1,8.2
26.37,114.63,320.9,1.3,1.1,2015-08-05, 0320,T,62,5.0,304.4,16
25.767,114.722,320.7,1.3,1.1,2015-08-05, 0320,T,23,5.0,301.7,12.8
25.773,114.565,319.2,1.3,1.1,2015-08-05, 0320,T,44,5.0,301.1,14
25.771,114.578,317.7,1.3,1.1,2015-08-05, 0320,T,38,5.0,301.1,11.6
24.316,121.758,310.4,4.3,1.9,2015-08-05, 0320,T,29,5.0,294.4,77.6
25.525,114.807,315.9,1.3,1.1,2015-08-05, 0320,T,63,5.0,299.7,11.6
25.358,114.345,316,1.3,1.1,2015-08-05, 0320,T,36,5.0,301,11.6
25.133,115.387,316.1,1.5,1.2,2015-08-05, 0320,T,63,5.0,298.1,15.5
25.131,115.402,317.2,1.5,1.2,2015-08-05, 0320,T,59,5.0,299.3,18
25.22,113.632,313,1.2,1.1,2015-08-05, 0320,T,38,5.0,297.2,9.8
25.103,114.274,322.3,1.3,1.1,2015-08-05, 0320,T,71,5.0,303.2,17.8
24.945,114.115,321,1.3,1.1,2015-08-05, 0320,T,73,5.0,302.2,14.8
24.942,114.127,319.3,1.3,1.1,2015-08-05, 0320,T,71,5.0,301.7,12.4
24.719,113.504,316.4,1.2,1.1,2015-08-05, 0320,T,44,5.0,299.8,7.8
24.406,113.833,316.8,1.2,1.1,2015-08-05, 0320,T,64,5.0,300.6,11.3
24.197,113.663,319.7,1.2,1.1,2015-08-05, 0320,T,71,5.0,300.6,15.3
23.728,114.255,317.3,1.3,1.1,2015-08-05, 0320,T,55,5.0,300.9,12.5
23.766,113.787,311.2,1.3,1.1,2015-08-05, 0320,T,21,5.0,294.9,8.9
23.391,114.885,396.6,1.5,1.2,2015-08-05, 0320,T,100,5.0,301.8,408.6
23.615,113.524,317.8,1.2,1.1,2015-08-05, 0320,T,60,5.0,299.3,12.2
23.593,113.532,318.2,1.2,1.1,2015-08-05, 0320,T,48,5.0,299.8,12.2
23.421,114.431,318.1,1.4,1.2,2015-08-05, 0320,T,69,5.0,300.6,13.6
23.41,114.429,318.7,1.4,1.2,2015-08-05, 0320,T,70,5.0,299.9,15
23.445,113.491,317.9,1.2,1.1,2015-08-05, 0320,T,60,5.0,301.6,13.1
23.3,113.628,316.6,1.2,1.1,2015-08-05, 0320,T,60,5.0,299.9,12
23.144,114.115,320.4,1.3,1.1,2015-08-05, 0320,T,72,5.0,300.7,17.8
23.114,114.109,318.5,1.3,1.1,2015-08-05, 0320,T,61,5.0,300.8,14.6
23.126,113.922,320.8,1.3,1.1,2015-08-05, 0320,T,61,5.0,300.7,14.5
23.195,113.387,320.3,1.2,1.1,2015-08-05, 0320,T,37,5.0,299.4,16.8
23.193,113.399,320.1,1.2,1.1,2015-08-05, 0320,T,49,5.0,299.8,18
23.174,113.335,319.3,1.2,1.1,2015-08-05, 0320,T,41,5.0,299.3,14.6
23.118,113.355,323.3,1.2,1.1,2015-08-05, 0320,T,52,5.0,301.6,16.3
23.087,113.361,326.2,1.2,1.1,2015-08-05, 0320,T,79,5.0,301,21
22.958,113.762,320.6,1.3,1.1,2015-08-05, 0320,T,70,5.0,301.4,19.3
22.903,113.657,323.5,1.3,1.1,2015-08-05, 0320,T,53,5.0,302.8,16.7
22.937,113.332,321.9,1.2,1.1,2015-08-05, 0320,T,49,5.0,301.4,14.4
22.821,113.961,320.8,1.3,1.1,2015-08-05, 0320,T,34,5.0,300.8,20.4
22.778,114.031,321.9,1.3,1.1,2015-08-05, 0320,T,42,5.0,299.4,21.1
22.811,113.349,320.1,1.2,1.1,2015-08-05, 0320,T,34,5.0,299.3,15.3
22.748,113.356,320.1,1.2,1.1,2015-08-05, 0320,T,61,5.0,301.3,15.9
22.636,113.352,318.8,1.2,1.1,2015-08-05, 0320,T,60,5.0,300.4,12.5
22.386,113.31,319.6,1.2,1.1,2015-08-05, 0320,T,37,5.0,300.3,12.7
22.295,113.421,323.2,1.3,1.1,2015-08-05, 0320,T,23,5.0,302.6,16.9
22.094,113.272,320.8,1.2,1.1,2015-08-05, 0320,T,72,5.0,301.7,14.3
22.134,111.066,310.3,1,1,2015-08-05, 0320,T,35,5.0,292.1,5.6
21.826,111.265,315.4,1,1,2015-08-05, 0320,T,36,5.0,297.1,7
21.786,111.222,317.1,1,1,2015-08-05, 0320,T,50,5.0,299.7,9.7
19.939,110.265,326,1,1,2015-08-05, 0320,T,79,5.0,307,15.6
19.257,109.466,319.2,1,1,2015-08-05, 0320,T,71,5.0,297,13.7
19.044,108.772,316.6,1,1,2015-08-05, 0320,T,37,5.0,295.4,10.7
61.345,112.821,310.5,1.9,1.4,2015-08-05, 0310,T,40,5.0,295.2,25.1
61.342,112.814,311,1.9,1.4,2015-08-05, 0310,T,45,5.0,295.3,24.7
